X, Y, Z
7745.13,2874.61,8950.17
7742.6,2869.46,8945.48
7740.07,2864.32,8940.76
7737.53,2859.21,8936.03
7734.99,2854.11,8931.29
7732.44,2849.02,8926.53
7729.88,2843.96,8921.75
7727.31,2838.91,8916.96
7724.73,2833.88,8912.16
7722.15,2828.86,8907.35
7719.54,2823.87,8902.53
7716.93,2818.89,8897.7
7714.3,2813.92,8892.86
7711.65,2808.98,8888.02
7708.98,2804.04,8883.17
7706.3,2799.13,8878.31
7703.6,2794.23,8873.45
7700.87,2789.35,8868.59
7698.13,2784.49,8863.73
7695.36,2779.64,8858.86
7692.56,2774.81,8854
7689.74,2770,8849.14
7686.9,2765.2,8844.28
7684.03,2760.42,8839.42
7681.12,2755.65,8834.57
7678.19,2750.9,8829.73
7675.23,2746.17,8824.89
7672.23,2741.45,8820.06
7669.2,2736.74,8815.23
7666.14,2732.06,8810.42
7663.04,2727.39,8805.62
7659.9,2722.73,8800.83
7656.73,2718.09,8796.05
7653.51,2713.47,8791.29
7650.26,2708.86,8786.54
7646.96,2704.27,8781.81
7643.62,2699.69,8777.09
7640.24,2695.13,8772.4
7636.81,2690.58,8767.72
7633.34,2686.05,8763.06
7629.83,2681.54,8758.41
7626.27,2677.03,8753.79
7622.68,2672.55,8749.17
7619.04,2668.08,8744.58
7615.37,2663.62,8739.99
7611.66,2659.18,8735.42
7607.92,2654.76,8730.87
7604.14,2650.34,8726.32
7600.33,2645.95,8721.79
7596.48,2641.57,8717.27
7592.6,2637.2,8712.75
7588.69,2632.85,8708.25
7584.75,2628.51,8703.75
7580.78,2624.19,8699.27
7576.79,2619.88,8694.79
7572.76,2615.59,8690.31
7568.71,2611.31,8685.84
7564.64,2607.05,8681.38
7560.54,2602.8,8676.92
7556.42,2598.56,8672.46
7552.28,2594.34,8668.01
7548.12,2590.13,8663.56
7543.94,2585.94,8659.11
7539.74,2581.76,8654.66
7535.52,2577.59,8650.21
7531.28,2573.44,8645.75
7527.03,2569.31,8641.3
7522.77,2565.19,8636.85
7518.49,2561.08,8632.39
7514.2,2556.98,8627.93
7509.9,2552.9,8623.46
7505.59,2548.83,8618.99
7501.27,2544.78,8614.51
7496.94,2540.74,8610.03
7492.6,2536.72,8605.54
7488.26,2532.7,8601.04
7483.91,2528.71,8596.53
7479.56,2524.72,8592.01
7475.21,2520.75,8587.48
7470.85,2516.79,8582.94
7466.49,2512.85,8578.39
7462.13,2508.91,8573.83
7457.78,2505,8569.25
7453.42,2501.09,8564.67
7449.07,2497.2,8560.06
7444.72,2493.32,8555.44
7440.38,2489.46,8550.81
7436.03,2485.61,8546.16
7431.69,2481.78,8541.5
7427.35,2477.96,8536.82
7423.02,2474.16,8532.13
7418.69,2470.37,8527.42
7414.36,2466.61,8522.69
7410.04,2462.86,8517.95
7405.72,2459.12,8513.2
7401.41,2455.41,8508.42
7397.1,2451.71,8503.63
7392.79,2448.04,8498.83
7388.49,2444.38,8494
7384.2,2440.74,8489.16
7379.91,2437.13,8484.3
7375.62,2433.53,8479.43
7371.34,2429.95,8474.53
7367.07,2426.4,8469.62
7362.8,2422.87,8464.69
7358.53,2419.36,8459.74
7354.28,2415.87,8454.78
7350.02,2412.41,8449.79
7345.78,2408.97,8444.79
7341.54,2405.56,8439.76
7337.31,2402.16,8434.72
7333.08,2398.8,8429.65
7328.86,2395.46,8424.57
7324.65,2392.14,8419.47
7320.45,2388.86,8414.34
7316.25,2385.59,8409.2
7312.06,2382.36,8404.04
7307.88,2379.15,8398.85
7303.7,2375.97,8393.64
7299.53,2372.82,8388.42
7295.37,2369.7,8383.17
7291.22,2366.61,8377.9
7287.08,2363.55,8372.6
7282.95,2360.51,8367.29
7278.82,2357.51,8361.95
7274.7,2354.54,8356.59
7270.6,2351.6,8351.21
7266.5,2348.69,8345.81
7262.41,2345.82,8340.38
7258.33,2342.97,8334.93
7254.26,2340.16,8329.45
7250.2,2337.38,8323.95
7246.15,2334.64,8318.43
7242.11,2331.93,8312.88
7238.07,2329.26,8307.31
7234.05,2326.62,8301.72
7230.04,2324.01,8296.1
7226.04,2321.43,8290.46
7222.05,2318.89,8284.8
7218.06,2316.37,8279.12
7214.09,2313.88,8273.42
7210.12,2311.42,8267.7
7206.16,2308.99,8261.96
7202.21,2306.58,8256.2
7198.27,2304.2,8250.43
7194.33,2301.84,8244.63
7190.4,2299.5,8238.83
7186.48,2297.19,8233
7182.56,2294.89,8227.17
7178.65,2292.62,8221.32
7174.75,2290.36,8215.45
7170.85,2288.12,8209.58
7166.96,2285.9,8203.69
7163.07,2283.69,8197.79
7159.18,2281.5,8191.88
7155.31,2279.32,8185.96
7151.43,2277.15,8180.04
7147.56,2275,8174.1
7143.69,2272.85,8168.16
7139.83,2270.72,8162.21
7135.97,2268.59,8156.25
7132.11,2266.47,8150.29
7128.26,2264.36,8144.32
7124.41,2262.25,8138.35
7120.56,2260.14,8132.38
7116.71,2258.04,8126.4
7112.86,2255.95,8120.43
7109.02,2253.85,8114.45
7105.17,2251.75,8108.47
7101.33,2249.66,8102.49
7097.49,2247.56,8096.51
7093.65,2245.46,8090.53
7089.81,2243.36,8084.55
7085.97,2241.27,8078.57
7082.14,2239.18,8072.59
7078.31,2237.09,8066.6
7074.49,2235.01,8060.61
7070.66,2232.94,8054.62
7066.85,2230.87,8048.62
7063.04,2228.81,8042.62
7059.23,2226.76,8036.61
7055.43,2224.72,8030.59
7051.64,2222.69,8024.57
7047.86,2220.68,8018.55
7044.08,2218.67,8012.51
7040.31,2216.68,8006.47
7036.56,2214.71,8000.41
7032.81,2212.75,7994.35
7029.07,2210.81,7988.28
7025.34,2208.89,7982.19
7021.62,2206.99,7976.1
7017.91,2205.1,7969.99
7014.22,2203.24,7963.87
7010.54,2201.4,7957.74
7006.87,2199.58,7951.59
7003.21,2197.79,7945.43
6999.57,2196.02,7939.25
6995.94,2194.28,7933.06
6992.33,2192.57,7926.86
6988.73,2190.88,7920.63
6985.15,2189.22,7914.39
6981.59,2187.6,7908.13
6978.04,2186,7901.86
6974.5,2184.42,7895.57
6970.98,2182.87,7889.27
6967.46,2181.35,7882.95
