X, Y, Z
9278,3048.18,8961.53
9277.08,3042.89,8958.08
9276.14,3037.61,8954.61
9275.19,3032.36,8951.12
9274.22,3027.13,8947.6
9273.23,3021.91,8944.05
9272.23,3016.72,8940.48
9271.2,3011.55,8936.89
9270.15,3006.4,8933.28
9269.09,3001.27,8929.64
9268,2996.17,8925.98
9266.89,2991.08,8922.3
9265.76,2986.02,8918.6
9264.6,2980.98,8914.87
9263.42,2975.96,8911.13
9262.22,2970.97,8907.37
9260.99,2966,8903.58
9259.73,2961.05,8899.78
9258.45,2956.13,8895.96
9257.14,2951.23,8892.12
9255.8,2946.35,8888.27
9254.43,2941.5,8884.39
9253.03,2936.68,8880.5
9251.61,2931.88,8876.6
9250.15,2927.1,8872.67
9248.66,2922.35,8868.74
9247.14,2917.63,8864.78
9245.58,2912.93,8860.81
9243.99,2908.26,8856.83
9242.37,2903.61,8852.84
9240.71,2898.99,8848.83
9239.02,2894.4,8844.81
9237.29,2889.84,8840.77
9235.52,2885.3,8836.73
9233.72,2880.79,8832.67
9231.88,2876.3,8828.6
9230.01,2871.84,8824.52
9228.11,2867.41,8820.43
9226.17,2862.99,8816.33
9224.21,2858.6,8812.22
9222.22,2854.24,8808.09
9220.2,2849.89,8803.96
9218.15,2845.56,8799.82
9216.08,2841.26,8795.67
9213.99,2836.97,8791.5
9211.87,2832.7,8787.33
9209.73,2828.45,8783.15
9207.57,2824.21,8778.97
9205.4,2819.99,8774.77
9203.2,2815.78,8770.56
9200.99,2811.59,8766.35
9198.76,2807.41,8762.13
9196.52,2803.24,8757.9
9194.27,2799.08,8753.67
9192.01,2794.94,8749.42
9189.73,2790.8,8745.17
9187.45,2786.68,8740.92
9185.15,2782.56,8736.66
9182.85,2778.45,8732.39
9180.55,2774.35,8728.11
9178.24,2770.25,8723.83
9175.93,2766.16,8719.55
9173.61,2762.07,8715.26
9171.3,2757.98,8710.96
9168.98,2753.9,8706.66
9166.67,2749.82,8702.36
9164.36,2745.75,8698.05
9162.05,2741.67,8693.73
9159.75,2737.59,8689.42
9157.46,2733.51,8685.09
9155.17,2729.43,8680.77
9152.9,2725.34,8676.44
9150.63,2721.26,8672.11
9148.37,2717.16,8667.78
9146.13,2713.07,8663.44
9143.9,2708.96,8659.11
9141.69,2704.85,8654.77
9139.49,2700.74,8650.42
9137.31,2696.61,8646.08
9135.14,2692.48,8641.74
9133,2688.34,8637.39
9130.86,2684.19,8633.04
9128.75,2680.03,8628.69
9126.65,2675.87,8624.34
9124.56,2671.71,8619.99
9122.48,2667.54,8615.63
9120.42,2663.36,8611.27
9118.37,2659.18,8606.91
9116.33,2655,8602.55
9114.3,2650.82,8598.19
9112.28,2646.63,8593.82
9110.27,2642.44,8589.45
9108.27,2638.25,8585.08
9106.27,2634.06,8580.7
9104.29,2629.87,8576.32
9102.31,2625.67,8571.94
9100.34,2621.48,8567.56
9098.37,2617.29,8563.17
9096.4,2613.11,8558.79
9094.44,2608.92,8554.39
9092.49,2604.74,8550
9090.54,2600.56,8545.6
9088.58,2596.39,8541.2
9086.64,2592.22,8536.79
9084.69,2588.05,8532.38
9082.74,2583.89,8527.97
9080.79,2579.74,8523.56
9078.84,2575.59,8519.14
9076.89,2571.45,8514.71
9074.93,2567.31,8510.29
9072.98,2563.19,8505.85
9071.02,2559.07,8501.42
9069.05,2554.96,8496.98
9067.08,2550.87,8492.54
9065.11,2546.78,8488.09
9063.12,2542.7,8483.64
9061.14,2538.63,8479.18
9059.14,2534.58,8474.72
9057.13,2530.53,8470.25
9055.12,2526.5,8465.79
9053.1,2522.49,8461.31
9051.07,2518.48,8456.83
9049.02,2514.49,8452.35
9046.97,2510.52,8447.86
9044.9,2506.56,8443.36
9042.82,2502.62,8438.87
9040.73,2498.69,8434.36
9038.62,2494.78,8429.85
9036.5,2490.89,8425.34
9034.36,2487.01,8420.82
9032.21,2483.15,8416.29
9030.04,2479.31,8411.76
9027.85,2475.49,8407.22
9025.64,2471.7,8402.68
9023.42,2467.92,8398.13
9021.18,2464.16,8393.58
9018.91,2460.42,8389.02
9016.63,2456.71,8384.46
9014.33,2453.01,8379.88
9012,2449.34,8375.31
9009.65,2445.7,8370.72
9007.28,2442.08,8366.13
9004.88,2438.48,8361.54
9002.46,2434.91,8356.93
9000.02,2431.36,8352.32
8997.55,2427.84,8347.71
8995.05,2424.34,8343.08
8992.53,2420.87,8338.46
8989.98,2417.43,8333.82
8987.41,2414.01,8329.18
8984.81,2410.62,8324.53
8982.19,2407.25,8319.88
8979.54,2403.91,8315.22
8976.87,2400.58,8310.56
8974.18,2397.28,8305.89
8971.46,2394,8301.21
8968.73,2390.74,8296.54
8965.97,2387.5,8291.85
8963.19,2384.29,8287.17
8960.39,2381.09,8282.48
8957.57,2377.9,8277.79
8954.73,2374.74,8273.09
8951.88,2371.59,8268.39
8949,2368.46,8263.69
8946.11,2365.35,8258.98
8943.2,2362.25,8254.27
8940.27,2359.17,8249.56
