X, Y, Z
8486.43,4504.56,8923.21
8487.11,4496.83,8926.37
8487.79,4489.09,8929.51
8488.48,4481.34,8932.63
8489.17,4473.57,8935.72
8489.86,4465.79,8938.79
8490.55,4458.01,8941.83
8491.25,4450.21,8944.86
8491.93,4442.4,8947.86
8492.62,4434.57,8950.83
8493.3,4426.74,8953.78
8493.97,4418.9,8956.71
8494.63,4411.04,8959.62
8495.28,4403.18,8962.5
8495.92,4395.3,8965.36
8496.55,4387.41,8968.2
8497.17,4379.52,8971.01
8497.76,4371.61,8973.8
8498.35,4363.69,8976.57
8498.91,4355.76,8979.32
8499.45,4347.82,8982.04
8499.97,4339.87,8984.74
8500.47,4331.91,8987.42
8500.95,4323.93,8990.07
8501.4,4315.95,8992.7
8501.82,4307.96,8995.31
8502.21,4299.96,8997.9
8502.58,4291.94,9000.46
8502.91,4283.92,9003.01
8503.21,4275.89,9005.53
8503.47,4267.84,9008.03
8503.7,4259.79,9010.5
8503.9,4251.73,9012.96
8504.05,4243.65,9015.39
8504.17,4235.57,9017.8
8504.24,4227.48,9020.18
8504.27,4219.37,9022.55
8504.26,4211.26,9024.89
8504.2,4203.14,9027.22
8504.09,4195,9029.52
8503.94,4186.86,9031.8
8503.73,4178.71,9034.05
8503.48,4170.55,9036.29
8503.18,4162.38,9038.5
8502.84,4154.2,9040.68
8502.45,4146.02,9042.83
8502.02,4137.82,9044.96
8501.55,4129.62,9047.05
8501.05,4121.4,9049.11
8500.51,4113.19,9051.14
8499.94,4104.96,9053.12
8499.34,4096.73,9055.07
8498.71,4088.49,9056.98
8498.05,4080.24,9058.85
8497.37,4071.98,9060.67
8496.66,4063.73,9062.45
8495.93,4055.46,9064.18
8495.18,4047.19,9065.86
8494.42,4038.91,9067.49
8493.64,4030.63,9069.07
8492.84,4022.34,9070.6
8492.04,4014.05,9072.06
8491.23,4005.76,9073.47
8490.4,3997.46,9074.83
8489.58,3989.16,9076.12
8488.75,3980.85,9077.34
8487.91,3972.54,9078.51
8487.08,3964.23,9079.6
8486.25,3955.91,9080.63
8485.42,3947.59,9081.59
8484.61,3939.27,9082.48
8483.79,3930.95,9083.29
8482.99,3922.62,9084.03
8482.2,3914.29,9084.69
8481.43,3905.97,9085.28
8480.67,3897.64,9085.78
8479.93,3889.31,9086.2
8479.21,3880.98,9086.54
8478.5,3872.65,9086.8
8477.83,3864.32,9086.96
8477.18,3855.98,9087.04
8476.56,3847.65,9087.03
8475.96,3839.32,9086.92
8475.4,3831,9086.72
8474.88,3822.67,9086.43
8474.38,3814.34,9086.03
8473.93,3806.02,9085.54
8473.51,3797.69,9084.95
8473.13,3789.37,9084.26
8472.78,3781.06,9083.48
8472.46,3772.74,9082.6
8472.17,3764.43,9081.63
8471.9,3756.13,9080.57
8471.66,3747.83,9079.42
8471.43,3739.54,9078.18
8471.23,3731.25,9076.86
8471.03,3722.97,9075.46
8470.85,3714.69,9073.98
8470.68,3706.43,9072.41
8470.52,3698.17,9070.77
8470.36,3689.92,9069.05
8470.21,3681.68,9067.26
8470.05,3673.45,9065.4
8469.89,3665.24,9063.47
8469.73,3657.03,9061.47
8469.56,3648.83,9059.4
8469.38,3640.65,9057.27
8469.18,3632.48,9055.08
8468.97,3624.32,9052.83
8468.74,3616.18,9050.51
8468.49,3608.05,9048.14
8468.22,3599.93,9045.72
8467.92,3591.83,9043.24
8467.6,3583.75,9040.71
8467.24,3575.68,9038.12
8466.86,3567.63,9035.5
8466.43,3559.59,9032.82
8465.97,3551.58,9030.1
8465.46,3543.58,9027.34
8464.92,3535.6,9024.54
8464.33,3527.64,9021.7
8463.69,3519.7,9018.82
8462.99,3511.79,9015.91
8462.25,3503.89,9012.96
8461.45,3496.01,9009.99
8460.59,3488.16,9006.98
8459.67,3480.33,9003.95
8458.69,3472.52,9000.89
8457.64,3464.74,8997.8
8456.52,3456.98,8994.7
8455.33,3449.25,8991.57
8454.07,3441.54,8988.42
8452.73,3433.85,8985.26
