X, Y, Z
8062.8,2272.6,8549.33
8059.32,2268.45,8543.61
8055.85,2264.29,8537.88
8052.39,2260.11,8532.16
8048.95,2255.91,8526.44
8045.53,2251.7,8520.72
8042.12,2247.48,8515
8038.72,2243.24,8509.29
8035.33,2239,8503.57
8031.96,2234.75,8497.86
8028.59,2230.49,8492.14
8025.23,2226.23,8486.43
8021.87,2221.97,8480.71
8018.53,2217.7,8475
8015.18,2213.44,8469.28
8011.85,2209.17,8463.56
8008.51,2204.91,8457.84
8005.18,2200.65,8452.13
8001.84,2196.39,8446.41
7998.51,2192.14,8440.69
7995.18,2187.91,8434.96
7991.84,2183.68,8429.24
7988.5,2179.46,8423.51
7985.15,2175.25,8417.79
7981.8,2171.06,8412.05
7978.45,2166.88,8406.32
7975.08,2162.72,8400.59
7971.71,2158.58,8394.85
7968.32,2154.46,8389.11
7964.93,2150.36,8383.36
7961.52,2146.28,8377.62
7958.11,2142.23,8371.86
7954.67,2138.2,8366.11
7951.23,2134.2,8360.35
7947.76,2130.23,8354.59
7944.28,2126.28,8348.82
7940.79,2122.37,8343.05
7937.27,2118.49,8337.27
7933.73,2114.65,8331.49
7930.17,2110.84,8325.71
7926.59,2107.07,8319.92
7922.99,2103.34,8314.12
7919.36,2099.64,8308.32
7915.71,2095.99,8302.51
7912.03,2092.38,8296.7
7908.32,2088.82,8290.88
7904.58,2085.3,8285.05
7900.82,2081.83,8279.22
7897.02,2078.41,8273.38
7893.19,2075.04,8267.54
7889.33,2071.71,8261.69
7885.44,2068.45,8255.83
7881.51,2065.23,8249.96
7877.55,2062.08,8244.09
7873.55,2058.98,8238.2
7869.51,2055.94,8232.31
7865.44,2052.95,8226.42
7861.33,2050.02,8220.51
7857.19,2047.14,8214.6
7853.03,2044.31,8208.67
7848.84,2041.53,8202.74
7844.62,2038.8,8196.79
7840.38,2036.11,8190.84
7836.12,2033.46,8184.88
7831.84,2030.86,8178.9
7827.55,2028.3,8172.91
7823.24,2025.77,8166.92
7818.91,2023.28,8160.91
7814.58,2020.83,8154.89
7810.24,2018.4,8148.85
7805.89,2016.01,8142.8
7801.54,2013.65,8136.74
7797.18,2011.31,8130.67
7792.82,2009,8124.58
7788.47,2006.72,8118.48
7784.11,2004.45,8112.37
7779.77,2002.21,8106.24
7775.43,1999.98,8100.09
7771.1,1997.77,8093.93
7766.78,1995.57,8087.76
7762.48,1993.39,8081.56
7758.19,1991.22,8075.36
7753.91,1989.05,8069.13
7749.66,1986.9,8062.89
7745.43,1984.75,8056.63
7741.22,1982.6,8050.35
7737.04,1980.45,8044.06
7732.89,1978.31,8037.74
7728.76,1976.16,8031.41
7724.67,1974.01,8025.06
7720.61,1971.86,8018.69
7716.58,1969.7,8012.3
7712.59,1967.52,8005.89
7708.65,1965.34,7999.46
7704.74,1963.15,7993.01
7700.88,1960.94,7986.54
7697.06,1958.72,7980.05
7693.29,1956.47,7973.54
7689.57,1954.21,7967
7685.91,1951.93,7960.45
7682.29,1949.62,7953.87
7678.73,1947.29,7947.26
7675.23,1944.93,7940.64
7671.79,1942.54,7933.99
7668.41,1940.13,7927.31
7665.1,1937.68,7920.62
7661.85,1935.19,7913.9
7658.66,1932.67,7907.15
7655.55,1930.12,7900.38
7652.49,1927.53,7893.59
7649.5,1924.91,7886.77
7646.56,1922.27,7879.94
7643.68,1919.6,7873.08
7640.84,1916.91,7866.21
7638.05,1914.21,7859.32
7635.29,1911.49,7852.42
7632.58,1908.76,7845.5
7629.89,1906.02,7838.57
7627.24,1903.27,7831.63
7624.61,1900.53,7824.68
7622,1897.78,7817.73
7619.41,1895.03,7810.76
7616.84,1892.3,7803.79
7614.27,1889.57,7796.82
7611.71,1886.85,7789.84
7609.15,1884.15,7782.86
7606.6,1881.47,7775.88
7604.03,1878.81,7768.91
7601.46,1876.17,7761.93
7598.87,1873.56,7754.96
7596.27,1870.98,7748
7593.65,1868.43,7741.04
