X, Y, Z
8062.52,2051.04,4539.6
8059.25,2051.92,4545.05
8055.99,2052.81,4550.52
8052.74,2053.7,4556.01
8049.49,2054.6,4561.5
8046.26,2055.51,4567
8043.04,2056.42,4572.52
8039.83,2057.34,4578.05
8036.62,2058.26,4583.59
8033.43,2059.19,4589.14
8030.25,2060.13,4594.7
8027.08,2061.07,4600.28
8023.92,2062.02,4605.87
8020.78,2062.97,4611.46
8017.65,2063.92,4617.07
8014.53,2064.89,4622.69
8011.42,2065.85,4628.32
8008.33,2066.83,4633.96
8005.25,2067.8,4639.61
8002.18,2068.79,4645.27
7999.13,2069.77,4650.94
7996.1,2070.77,4656.61
7993.08,2071.76,4662.3
7990.07,2072.76,4667.99
7987.08,2073.77,4673.69
7984.11,2074.77,4679.39
7981.16,2075.79,4685.1
7978.22,2076.8,4690.82
7975.3,2077.82,4696.55
7972.4,2078.85,4702.28
7969.51,2079.88,4708.02
7966.65,2080.91,4713.76
7963.8,2081.94,4719.5
7960.98,2082.98,4725.26
7958.17,2084.02,4731.01
7955.38,2085.06,4736.77
7952.62,2086.11,4742.53
7949.87,2087.16,4748.3
7947.15,2088.21,4754.07
7944.44,2089.27,4759.84
7941.76,2090.33,4765.62
7939.1,2091.39,4771.39
7936.47,2092.45,4777.17
7933.85,2093.51,4782.95
7931.26,2094.58,4788.73
7928.7,2095.65,4794.51
7926.15,2096.72,4800.29
7923.64,2097.79,4806.07
7921.14,2098.87,4811.85
7918.67,2099.94,4817.63
7916.23,2101.02,4823.41
7913.82,2102.1,4829.19
7911.42,2103.18,4834.97
7909.06,2104.26,4840.74
7906.72,2105.34,4846.51
7904.41,2106.42,4852.28
7902.13,2107.51,4858.05
7899.88,2108.59,4863.81
7897.65,2109.67,4869.57
7895.46,2110.76,4875.33
7893.29,2111.84,4881.08
7891.15,2112.93,4886.83
7889.04,2114.02,4892.57
7886.96,2115.1,4898.31
7884.92,2116.19,4904.04
7882.9,2117.27,4909.77
7880.91,2118.36,4915.49
7878.96,2119.44,4921.2
7877.04,2120.53,4926.91
7875.15,2121.61,4932.61
7873.29,2122.7,4938.3
7871.47,2123.78,4943.98
7869.68,2124.86,4949.66
7867.92,2125.94,4955.33
7866.2,2127.02,4960.99
7864.51,2128.1,4966.64
7862.86,2129.17,4972.28
7861.24,2130.25,4977.91
7859.65,2131.32,4983.53
7858.1,2132.4,4989.14
7856.56,2133.47,4994.74
7855.05,2134.54,5000.34
7853.56,2135.61,5005.92
7852.08,2136.68,5011.5
7850.62,2137.76,5017.07
7849.15,2138.83,5022.64
7847.69,2139.9,5028.19
7846.23,2140.97,5033.74
7844.77,2142.05,5039.29
7843.29,2143.13,5044.83
7841.81,2144.21,5050.36
7840.3,2145.29,5055.88
7838.78,2146.37,5061.41
7837.24,2147.46,5066.92
7835.66,2148.55,5072.44
