X, Y, Z
8258.89,2945.02,2668.95
8256.15,2938.77,2673.82
8253.42,2932.54,2678.72
8250.71,2926.32,2683.65
8248,2920.11,2688.59
8245.3,2913.92,2693.57
8242.62,2907.74,2698.56
8239.94,2901.58,2703.58
8237.26,2895.43,2708.61
8234.6,2889.3,2713.67
8231.94,2883.18,2718.75
8229.28,2877.08,2723.85
8226.62,2870.99,2728.97
8223.97,2864.91,2734.1
8221.32,2858.85,2739.26
8218.67,2852.8,2744.43
8216.02,2846.77,2749.62
8213.37,2840.75,2754.82
8210.72,2834.75,2760.05
8208.06,2828.76,2765.28
8205.4,2822.78,2770.54
8202.73,2816.82,2775.81
8200.06,2810.87,2781.09
8197.38,2804.93,2786.38
8194.7,2799.01,2791.69
8192,2793.1,2797.01
8189.3,2787.21,2802.34
8186.58,2781.33,2807.69
8183.85,2775.47,2813.04
8181.12,2769.61,2818.41
8178.36,2763.77,2823.78
8175.6,2757.95,2829.16
8172.82,2752.14,2834.56
8170.02,2746.34,2839.96
8167.21,2740.56,2845.36
8164.37,2734.78,2850.78
8161.52,2729.03,2856.2
8158.65,2723.28,2861.63
8155.76,2717.55,2867.06
8152.85,2711.83,2872.5
8149.91,2706.13,2877.94
8146.95,2700.44,2883.39
8143.97,2694.76,2888.84
8140.96,2689.1,2894.29
8137.93,2683.44,2899.75
8134.87,2677.81,2905.2
8131.78,2672.18,2910.66
8128.66,2666.57,2916.12
8125.51,2660.97,2921.58
8122.34,2655.38,2927.03
8119.13,2649.81,2932.49
8115.88,2644.25,2937.95
8112.61,2638.7,2943.4
8109.31,2633.17,2948.86
8105.97,2627.65,2954.31
8102.6,2622.15,2959.77
8099.2,2616.67,2965.22
8095.77,2611.2,2970.68
8092.31,2605.75,2976.13
8088.82,2600.32,2981.58
8085.3,2594.91,2987.04
8081.74,2589.52,2992.49
8078.16,2584.15,2997.95
8074.54,2578.8,3003.4
8070.89,2573.47,3008.86
8067.21,2568.16,3014.31
8063.51,2562.87,3019.77
8059.77,2557.61,3025.23
8056,2552.37,3030.68
8052.19,2547.16,3036.14
8048.36,2541.97,3041.6
8044.5,2536.8,3047.07
8040.61,2531.66,3052.53
8036.69,2526.55,3058
8032.74,2521.47,3063.46
8028.75,2516.41,3068.93
8024.74,2511.39,3074.4
8020.7,2506.39,3079.88
8016.62,2501.42,3085.35
8012.52,2496.48,3090.83
8008.39,2491.58,3096.31
8004.23,2486.7,3101.79
8000.03,2481.86,3107.27
7995.81,2477.05,3112.76
7991.56,2472.27,3118.25
7987.28,2467.53,3123.74
7982.97,2462.82,3129.24
7978.63,2458.15,3134.74
7974.26,2453.51,3140.24
7969.86,2448.91,3145.74
7965.44,2444.35,3151.25
7960.98,2439.82,3156.76
7956.49,2435.34,3162.28
7951.98,2430.89,3167.8
7947.43,2426.48,3173.32
7942.86,2422.11,3178.85
7938.26,2417.78,3184.38
7933.63,2413.49,3189.92
7928.97,2409.25,3195.46
7924.28,2405.05,3201
7919.56,2400.89,3206.55
7914.82,2396.77,3212.11
7910.05,2392.7,3217.66
7905.24,2388.67,3223.23
7900.41,2384.69,3228.8
7895.56,2380.76,3234.37
7890.67,2376.87,3239.95
7885.75,2373.03,3245.53
7880.81,2369.24,3251.12
7875.84,2365.49,3256.72
7870.84,2361.8,3262.32
7865.81,2358.15,3267.92
7860.76,2354.56,3273.53
7855.68,2351.01,3279.15
7850.57,2347.51,3284.78
7845.44,2344.06,3290.41
7840.29,2340.65,3296.05
7835.12,2337.29,3301.7
7829.92,2333.97,3307.35
7824.71,2330.7,3313.02
7819.47,2327.47,3318.69
7814.22,2324.28,3324.37
7808.95,2321.13,3330.07
7803.66,2318.03,3335.77
7798.36,2314.96,3341.48
7793.05,2311.93,3347.2
7787.72,2308.95,3352.93
7782.37,2306,3358.68
7777.02,2303.08,3364.43
7771.66,2300.21,3370.2
7766.29,2297.36,3375.98
7760.91,2294.56,3381.77
7755.52,2291.78,3387.58
7750.12,2289.04,3393.39
7744.72,2286.33,3399.23
7739.32,2283.66,3405.07
7733.91,2281.01,3410.93
7728.5,2278.4,3416.8
7723.09,2275.81,3422.69
7717.68,2273.25,3428.6
7712.27,2270.72,3434.52
7706.86,2268.22,3440.45
7701.45,2265.74,3446.4
7696.04,2263.29,3452.37
7690.64,2260.86,3458.36
7685.25,2258.46,3464.36
7679.86,2256.08,3470.38
7674.48,2253.72,3476.42
7669.11,2251.39,3482.48
7663.75,2249.07,3488.55
7658.39,2246.78,3494.64
7653.05,2244.5,3500.76
7647.72,2242.24,3506.89
7642.41,2240,3513.04
7637.11,2237.78,3519.22
7631.82,2235.58,3525.41
7626.55,2233.39,3531.63
7621.3,2231.21,3537.86
7616.06,2229.05,3544.12
7610.85,2226.9,3550.4
7605.65,2224.76,3556.7
7600.48,2222.64,3563.03
7595.33,2220.52,3569.37
7590.2,2218.42,3575.75
7585.09,2216.33,3582.14
7580.02,2214.24,3588.56
7574.96,2212.16,3595
7569.94,2210.09,3601.47
7564.94,2208.03,3607.96
