X, Y, Z
8839.49,4657.38,2879.38
8839.56,4649.83,2876.62
8839.62,4642.27,2873.87
8839.67,4634.71,2871.14
8839.7,4627.15,2868.42
8839.71,4619.59,2865.7
8839.7,4612.02,2863
8839.68,4604.45,2860.3
8839.63,4596.88,2857.62
8839.57,4589.31,2854.93
8839.48,4581.74,2852.26
8839.37,4574.16,2849.59
8839.23,4566.59,2846.92
8839.07,4559.01,2844.25
8838.88,4551.44,2841.59
8838.66,4543.86,2838.93
8838.41,4536.29,2836.27
8838.14,4528.72,2833.61
8837.83,4521.15,2830.95
8837.49,4513.59,2828.29
8837.12,4506.02,2825.63
8836.71,4498.46,2822.96
8836.27,4490.91,2820.29
8835.79,4483.35,2817.61
8835.27,4475.81,2814.93
8834.72,4468.26,2812.24
8834.12,4460.72,2809.54
8833.48,4453.19,2806.84
8832.8,4445.66,2804.12
8832.08,4438.14,2801.4
8831.32,4430.63,2798.67
8830.52,4423.12,2795.93
8829.67,4415.61,2793.18
8828.8,4408.11,2790.44
8827.88,4400.61,2787.69
8826.93,4393.12,2784.94
8825.95,4385.62,2782.19
8824.94,4378.13,2779.44
8823.9,4370.64,2776.7
8822.83,4363.15,2773.96
8821.73,4355.67,2771.23
8820.61,4348.18,2768.51
8819.47,4340.69,2765.79
8818.3,4333.2,2763.09
8817.12,4325.71,2760.41
8815.91,4318.21,2757.74
8814.69,4310.71,2755.08
8813.45,4303.21,2752.45
8812.2,4295.71,2749.83
8810.94,4288.2,2747.23
8809.66,4280.68,2744.66
8808.37,4273.16,2742.11
8807.08,4265.64,2739.59
8805.78,4258.1,2737.09
8804.47,4250.56,2734.62
8803.16,4243.02,2732.19
8801.85,4235.46,2729.78
8800.53,4227.9,2727.41
8799.22,4220.32,2725.07
8797.91,4212.74,2722.78
8796.61,4205.14,2720.51
8795.31,4197.54,2718.29
8794.01,4189.92,2716.11
8792.73,4182.29,2713.97
8791.45,4174.65,2711.88
8790.19,4167,2709.83
8788.94,4159.33,2707.83
8787.7,4151.65,2705.88
8786.48,4143.95,2703.98
8785.28,4136.24,2702.14
8784.09,4128.51,2700.34
8782.93,4120.77,2698.6
8781.79,4113.01,2696.92
8780.66,4105.23,2695.29
8779.56,4097.44,2693.72
8778.48,4089.63,2692.21
8777.41,4081.81,2690.75
8776.36,4073.97,2689.34
8775.32,4066.13,2687.99
8774.3,4058.26,2686.69
8773.29,4050.39,2685.45
8772.29,4042.51,2684.26
8771.3,4034.61,2683.12
8770.32,4026.7,2682.04
8769.35,4018.79,2681.01
8768.38,4010.86,2680.03
8767.42,4002.93,2679.1
8766.46,3994.99,2678.23
8765.51,3987.04,2677.4
8764.55,3979.08,2676.63
8763.6,3971.12,2675.9
8762.65,3963.15,2675.23
8761.7,3955.17,2674.6
8760.74,3947.2,2674.03
8759.78,3939.21,2673.5
8758.81,3931.23,2673.02
8757.84,3923.24,2672.59
8756.86,3915.24,2672.21
8755.87,3907.25,2671.88
8754.87,3899.26,2671.59
8753.86,3891.26,2671.35
8752.84,3883.26,2671.16
8751.8,3875.27,2671.01
8750.75,3867.27,2670.91
8749.68,3859.28,2670.85
8748.6,3851.29,2670.84
8747.5,3843.3,2670.88
8746.38,3835.32,2670.95
8745.24,3827.33,2671.08
8744.08,3819.36,2671.24
8742.89,3811.39,2671.45
8741.68,3803.42,2671.71
8740.45,3795.46,2672
8739.19,3787.51,2672.34
8737.91,3779.56,2672.73
8736.6,3771.62,2673.15
8735.27,3763.68,2673.62
8733.92,3755.76,2674.14
8732.54,3747.84,2674.7
8731.14,3739.93,2675.3
8729.72,3732.03,2675.95
8728.27,3724.14,2676.64
8726.8,3716.25,2677.38
8725.31,3708.38,2678.16
8723.79,3700.51,2678.99
8722.26,3692.66,2679.87
8720.7,3684.81,2680.79
8719.12,3676.98,2681.75
8717.52,3669.16,2682.77
8715.9,3661.34,2683.83
8714.25,3653.54,2684.94
8712.59,3645.75,2686.09
8710.9,3637.98,2687.29
8709.2,3630.21,2688.54
8707.47,3622.46,2689.84
8705.72,3614.72,2691.19
8703.96,3606.99,2692.58
8702.17,3599.28,2694.02
8700.36,3591.58,2695.52
8698.54,3583.9,2697.06
8696.69,3576.23,2698.64
8694.83,3568.57,2700.28
8692.94,3560.93,2701.97
8691.04,3553.31,2703.71
8689.12,3545.7,2705.5
8687.18,3538.11,2707.34
8685.22,3530.53,2709.22
8683.25,3522.97,2711.16
8681.25,3515.43,2713.15
8679.24,3507.9,2715.2
8677.21,3500.39,2717.29
8675.17,3492.9,2719.43
8673.1,3485.43,2721.63
8671.02,3477.97,2723.88
8668.92,3470.54,2726.17
8666.81,3463.12,2728.52
8664.68,3455.73,2730.92
8662.52,3448.35,2733.37
8660.35,3441,2735.87
8658.17,3433.67,2738.41
8655.96,3426.36,2741.01
8653.74,3419.07,2743.65
8651.5,3411.8,2746.35
8649.24,3404.56,2749.09
8646.96,3397.35,2751.87
8644.66,3390.15,2754.71
8642.34,3382.98,2757.59
8640.01,3375.84,2760.52
8637.65,3368.72,2763.5
8635.28,3361.63,2766.52
8632.89,3354.57,2769.59
8630.48,3347.53,2772.7
8628.05,3340.52,2775.86
8625.6,3333.54,2779.06
8623.12,3326.59,2782.31
8620.64,3319.66,2785.6
8618.13,3312.77,2788.93
8615.6,3305.91,2792.31
8613.05,3299.07,2795.74
8610.48,3292.27,2799.2
8607.89,3285.5,2802.71
8605.28,3278.76,2806.26
8602.65,3272.05,2809.85
8600,3265.38,2813.48
8597.33,3258.74,2817.16
8594.63,3252.13,2820.88
8591.92,3245.56,2824.63
8589.19,3239.02,2828.43
8586.43,3232.52,2832.27
8583.66,3226.05,2836.14
8580.86,3219.62,2840.06
8578.04,3213.23,2844.02
8575.2,3206.87,2848.01
8572.34,3200.55,2852.04
8569.46,3194.26,2856.11
8566.56,3188.02,2860.22
8563.63,3181.8,2864.36
8560.69,3175.62,2868.54
8557.72,3169.48,2872.75
8554.74,3163.36,2876.99
8551.73,3157.28,2881.26
8548.71,3151.23,2885.57
8545.66,3145.21,2889.9
8542.59,3139.22,2894.26
8539.51,3133.26,2898.65
8536.41,3127.33,2903.07
8533.28,3121.43,2907.52
8530.14,3115.55,2911.98
8526.98,3109.7,2916.48
8523.8,3103.88,2921
8520.6,3098.08,2925.54
8517.39,3092.31,2930.1
8514.15,3086.56,2934.68
8510.9,3080.84,2939.28
8507.63,3075.13,2943.9
8504.34,3069.45,2948.54
8501.04,3063.79,2953.19
8497.71,3058.16,2957.86
8494.37,3052.54,2962.55
8491.02,3046.94,2967.25
8487.64,3041.36,2971.97
8484.25,3035.8,2976.69
8480.85,3030.25,2981.43
8477.42,3024.72,2986.18
8473.98,3019.21,2990.93
8470.53,3013.71,2995.7
8467.06,3008.23,3000.48
8463.57,3002.76,3005.26
8460.07,2997.31,3010.04
8456.55,2991.87,3014.84
8453.02,2986.44,3019.63
8449.47,2981.02,3024.43
8445.91,2975.61,3029.23
8442.33,2970.21,3034.04
8438.74,2964.82,3038.84
8435.13,2959.44,3043.64
8431.51,2954.07,3048.44
8427.88,2948.7,3053.24
8424.23,2943.34,3058.04
8420.57,2937.99,3062.83
8416.9,2932.64,3067.62
8413.21,2927.3,3072.4
8409.51,2921.96,3077.17
8405.79,2916.63,3081.94
8402.07,2911.29,3086.7
8398.33,2905.96,3091.44
8394.58,2900.63,3096.18
8390.81,2895.3,3100.91
8387.04,2889.97,3105.62
8383.25,2884.64,3110.32
8379.45,2879.32,3115.01
8375.64,2873.99,3119.69
8371.81,2868.66,3124.36
8367.98,2863.34,3129.02
8364.14,2858.02,3133.67
8360.28,2852.7,3138.32
8356.42,2847.39,3142.96
8352.55,2842.08,3147.6
8348.66,2836.78,3152.23
8344.77,2831.49,3156.86
8340.87,2826.2,3161.49
8336.96,2820.92,3166.12
8333.05,2815.64,3170.75
8329.12,2810.38,3175.38
8325.19,2805.12,3180.01
8321.25,2799.88,3184.64
8317.31,2794.64,3189.28
8313.35,2789.42,3193.92
8309.39,2784.2,3198.57
8305.43,2779,3203.23
8301.46,2773.81,3207.89
8297.48,2768.64,3212.56
8293.5,2763.48,3217.24
8289.51,2758.33,3221.94
8285.52,2753.2,3226.64
8281.52,2748.09,3231.36
8277.52,2742.99,3236.09
8273.52,2737.91,3240.83
8269.51,2732.85,3245.59
8265.5,2727.81,3250.36
8261.49,2722.78,3255.16
8257.47,2717.77,3259.97
8253.45,2712.79,3264.8
8249.43,2707.82,3269.65
8245.41,2702.88,3274.52
8241.38,2697.96,3279.41
8237.36,2693.06,3284.33
8233.33,2688.19,3289.27
8229.3,2683.34,3294.24
8225.28,2678.51,3299.23
8221.25,2673.71,3304.24
8217.22,2668.93,3309.29
8213.19,2664.18,3314.36
8209.17,2659.46,3319.47
8205.14,2654.77,3324.6
